"Distancía absoluta [m]
01/01/2020",Número de soldadura,SMYS [psi],Diámetro [mm],Espesor [mm],Elevación [m],Latitud[º] / Este,Longitud [º]/ Norte,Feature typev (don't incude blank),Inclinación - Pitch [grados] - desde Extraer GW - Interpolar,Azimuth - [Grados] - desde Extraer GW - Interpolar,Distancia de Registro [km],Presión de diseño [psi],Presió Interpolada [psi] (desde colmna K),PK [km],Perfil de presión operativa [psi],Distancia de registro perfil operativo [m]
87753.787,79700,52000,273.0,8.2,676.376,1134185.476,828781.334,GW,,,877.53787,2250.0,2362.0,,,
87766.056,79710,52000,273.0,8.2,676.89,1134174.196,828786.024,GW,,,877.6605599999999,2250.0,2363.0,,,
87778.271,79720,52000,273.0,8.2,676.753,1134162.751,828790.165,GW,,,877.78271,2250.0,2364.0,,,
87789.285,79730,52000,273.0,8.2,676.146,1134152.439,828793.891,GW,,,877.8928500000001,2250.0,2364.0,,,
87800.808,79740,52000,273.0,8.2,674.787,1134141.695,828797.731,GW,,,878.0080800000001,2250.0,2365.0,,,
87812.616,79750,52000,273.0,8.2,673.57,1134130.656,828801.641,GW,,,878.1261599999999,2250.0,2366.0,,,
87824.877,79760,52000,273.0,8.2,672.773,1134119.136,828805.651,GW,,,878.2487699999999,2250.0,2366.0,,,
87837.114,79770,52000,273.0,8.2,671.956,1134107.644,828809.666,GW,,,878.37114,2250.0,2367.0,,,
87848.842,79780,52000,273.0,8.2,671.966,1134096.582,828813.4,GW,,,878.48842,2250.0,2368.0,,,
87857.985,79790,52000,273.0,8.2,672.065,1134087.95,828816.329,GW,,,878.57985,2250.0,2368.0,,,
87870.25,79800,52000,273.0,8.2,671.433,1134076.426,828820.364,GW,,,878.7025,2250.0,2369.0,,,
87882.514,79810,52000,273.0,8.2,670.072,1134064.967,828824.395,GW,,,878.8251399999999,2250.0,2369.0,,,
87894.018,79820,52000,273.0,8.2,668.324,1134054.297,828828.228,GW,,,878.9401799999999,2250.0,2369.0,,,
87904.611,79830,52000,273.0,8.2,667.578,1134044.401,828831.821,GW,,,879.04611,2250.0,2369.0,,,
87916.863,79840,52000,273.0,8.2,668.191,1134032.89,828835.813,GW,,,879.16863,2250.0,2369.0,,,
87929.079,79850,52000,273.0,8.2,669.3,1134021.393,828839.662,GW,,,879.29079,2250.0,2369.0,,,
87941.297,79860,52000,273.0,8.2,669.495,1134009.896,828843.659,GW,,,879.4129700000001,2250.0,2369.0,,,
87953.551,79870,52000,273.0,8.2,669.548,1133998.368,828847.69,GW,,,879.53551,2250.0,2369.0,,,
87965.809,79880,52000,273.0,8.2,670.375,1133986.81,828851.572,GW,,,879.6580899999999,2250.0,2369.0,,,
87975.774,79890,52000,273.0,8.2,670.881,1133977.434,828854.81,GW,,,879.75774,2250.0,2369.0,,,
87988.035,79900,52000,273.0,8.2,670.703,1133965.894,828858.817,GW,,,879.88035,2250.0,2369.0,,,
88000.315,79910,52000,273.0,8.2,669.057,1133954.418,828862.725,GW,,,880.00315,2250.0,2368.0,,,
88012.587,79920,52000,273.0,8.2,666.834,1133943.001,828866.526,GW,,,880.12587,2250.0,2368.0,,,
88023.993,79930,52000,273.0,8.2,665.301,1133932.298,828870.047,GW,,,880.2399300000001,2250.0,2368.0,,,
88036.24,79940,52000,273.0,8.2,664.386,1133920.698,828873.745,GW,,,880.3624000000001,2250.0,2368.0,,,
88048.509,79950,52000,273.0,8.2,663.728,1133909.044,828877.404,GW,,,880.48509,2250.0,2368.0,,,
88055.999,79960,52000,273.0,8.2,663.359,1133901.988,828879.822,GW,,,880.55999,2250.0,2368.0,,,
88068.251,79970,52000,273.0,8.2,662.802,1133890.489,828883.906,GW,,,880.6825100000001,2250.0,2368.0,,,
88080.519,79980,52000,273.0,8.2,661.775,1133878.986,828887.931,GW,,,880.80519,2250.0,2368.0,,,
88092.771,79990,52000,273.0,8.2,660.731,1133867.357,828891.507,GW,,,880.9277099999999,2250.0,2368.0,,,
88104.274,80000,52000,273.0,8.2,659.459,1133856.485,828894.93,GW,,,881.0427400000001,2250.0,2368.0,,,
88116.479,80010,52000,273.0,8.2,658.894,1133845.063,828899.061,GW,,,881.16479,2250.0,2368.0,,,
88128.739,80020,52000,273.0,8.2,659.703,1133833.675,828903.4,GW,,,881.28739,2250.0,2368.0,,,
88140.486,80030,52000,273.0,8.2,660.783,1133822.836,828907.697,GW,,,881.4048600000001,2250.0,2368.0,,,
88152.695,80040,52000,273.0,8.2,661.587,1133811.527,828912.1,GW,,,881.52695,2250.0,2368.0,,,
88164.93,80050,52000,273.0,8.2,660.567,1133800.12,828916.223,GW,,,881.6492999999999,2250.0,2368.0,,,
88177.165,80060,52000,273.0,8.2,657.914,1133788.79,828919.903,GW,,,881.7716499999999,2250.0,2368.0,,,
88189.082,80070,52000,273.0,8.2,655.716,1133777.681,828923.472,GW,,,881.89082,2250.0,2368.0,,,
88201.317,80080,52000,273.0,8.2,654.655,1133766.307,828927.739,GW,,,882.01317,2250.0,2368.0,,,
88213.572,80090,52000,273.0,8.2,654.011,1133754.76,828931.684,GW,,,882.13572,2250.0,2368.0,,,
88225.768,80100,52000,273.0,8.2,653.877,1133743.119,828935.157,GW,,,882.2576799999999,2250.0,2367.0,,,
88238.046,80110,52000,273.0,8.2,654.386,1133731.384,828938.566,GW,,,882.38046,2250.0,2367.0,,,
88249.571,80120,52000,273.0,8.2,654.144,1133720.121,828940.628,GW,,,882.4957099999999,2250.0,2367.0,,,
88261.831,80130,52000,273.0,8.2,653.705,1133707.909,828940.576,GW,,,882.6183100000001,2250.0,2367.0,,,
88274.083,80140,52000,273.0,8.2,653.014,1133695.72,828940.161,GW,,,882.74083,2250.0,2367.0,,,
88285.581,80150,52000,273.0,8.2,652.145,1133684.297,828939.661,GW,,,882.85581,2250.0,2367.0,,,
88297.105,80160,52000,273.0,8.2,651.623,1133672.836,828939.127,GW,,,882.97105,2250.0,2367.0,,,
88309.376,80170,52000,273.0,8.2,650.909,1133660.635,828938.618,GW,,,883.0937600000001,2250.0,2367.0,,,
88321.652,80180,52000,273.0,8.2,649.42,1133648.5,828938.139,GW,,,883.2165200000001,2250.0,2367.0,,,
88333.297,80190,52000,273.0,8.2,647.583,1133637.038,828937.864,GW,,,883.33297,2250.0,2367.0,,,
88345.541,80200,52000,273.0,8.2,646.527,1133624.921,828938.708,GW,,,883.45541,2250.0,2367.0,,,
88357.809,80210,52000,273.0,8.2,645.405,1133612.858,828940.367,GW,,,883.57809,2250.0,2367.0,,,
88370.062,80220,52000,273.0,8.2,644.188,1133600.879,828942.411,GW,,,883.7006200000001,2250.0,2367.0,,,
88382.261,80230,52000,273.0,8.2,643.675,1133588.893,828944.424,GW,,,883.8226099999999,2250.0,2367.0,,,
88394.47,80240,52000,273.0,8.2,643.325,1133576.904,828946.492,GW,,,883.9447,2250.0,2367.0,,,
88405.995,80250,52000,273.0,8.2,643.035,1133565.574,828948.362,GW,,,884.05995,2250.0,2367.0,,,
88417.776,80260,52000,273.0,8.2,643.155,1133554.024,828950.237,GW,,,884.17776,2250.0,2367.0,,,
88429.497,80270,52000,273.0,8.2,644.718,1133542.606,828952.168,GW,,,884.29497,2250.0,2367.0,,,
88441.749,80280,52000,273.0,8.2,646.111,1133530.652,828954.236,GW,,,884.4174899999999,2250.0,2368.0,,,
88453.966,80290,52000,273.0,8.2,647.158,1133518.735,828956.457,GW,,,884.53966,2250.0,2368.0,,,
88466.235,80300,52000,273.0,8.2,645.896,1133506.84,828958.967,GW,,,884.6623500000001,2250.0,2368.0,,,
88478.496,80310,52000,273.0,8.2,644.981,1133494.956,828961.629,GW,,,884.78496,2250.0,2368.0,,,
88490.755,80320,52000,273.0,8.2,644.965,1133483.007,828964.188,GW,,,884.90755,2250.0,2369.0,,,
88503.01,80330,52000,273.0,8.2,645.351,1133470.979,828966.28,GW,,,885.0301,2250.0,2369.0,,,
88513.438,80340,52000,273.0,8.2,645.688,1133460.714,828967.88,GW,,,885.13438,2250.0,2369.0,,,
88525.715,80350,52000,273.0,8.2,645.108,1133448.655,828969.803,GW,,,885.2571499999999,2250.0,2370.0,,,
88537.506,80360,52000,273.0,8.2,643.968,1133437.122,828971.738,GW,,,885.37506,2250.0,2370.0,,,
88549.115,80370,52000,273.0,8.2,643.776,1133425.709,828973.638,GW,,,885.4911500000001,2250.0,2370.0,,,
88561.35,80380,52000,273.0,8.2,642.77,1133413.72,828975.66,GW,,,885.6135,2250.0,2370.0,,,
88573.602,80390,52000,273.0,8.2,642.41,1133401.691,828977.674,GW,,,885.7360199999999,2250.0,2371.0,,,
88585.878,80400,52000,273.0,8.2,644.418,1133389.818,828979.695,GW,,,885.85878,2250.0,2371.0,,,
88598.181,80410,52000,273.0,8.2,645.12,1133377.9,828982.069,GW,,,885.98181,2250.0,2371.0,,,
88607.229,80420,52000,273.0,8.2,643.702,1133369.247,828984.194,GW,,,886.0722900000001,2250.0,2371.0,,,
88616.279,80430,52000,273.0,8.2,642.205,1133360.623,828986.4,GW,,,886.16279,2250.0,2372.0,,,
88625.31,80440,52000,273.0,8.2,640.983,1133351.972,828988.577,GW,,,886.2531,2250.0,2372.0,,,
88634.355,80450,52000,273.0,8.2,640.052,1133343.248,828990.675,GW,,,886.3435499999999,2250.0,2372.0,,,
88646.55,80460,52000,273.0,8.2,639.082,1133331.433,828993.372,GW,,,886.4655,2250.0,2372.0,,,
88658.798,80470,52000,273.0,8.2,638.345,1133319.491,828995.827,GW,,,886.5879799999999,2250.0,2372.0,,,
88671.05,80480,52000,273.0,8.2,637.768,1133307.493,828998.037,GW,,,886.7105,2250.0,2373.0,,,
88682.554,80490,52000,273.0,8.2,637.573,1133296.16,828999.753,GW,,,886.82554,2250.0,2373.0,,,
88694.263,80500,52000,273.0,8.2,637.106,1133284.531,829000.635,GW,,,886.94263,2250.0,2373.0,,,
88706.471,80510,52000,273.0,8.2,636.851,1133272.381,829001.308,GW,,,887.0647100000001,2250.0,2374.0,,,
88718.09,80520,52000,273.0,8.2,637.05,1133260.817,829001.932,GW,,,887.1809,2250.0,2374.0,,,
88730.359,80530,52000,273.0,8.2,638.084,1133248.65,829002.499,GW,,,887.30359,2250.0,2374.0,,,
88742.627,80540,52000,273.0,8.2,638.67,1133236.451,829002.932,GW,,,887.4262699999999,2250.0,2374.0,,,
88754.905,80550,52000,273.0,8.2,638.332,1133224.217,829003.185,GW,,,887.54905,2250.0,2375.0,,,
88766.327,80560,52000,273.0,8.2,637.526,1133212.867,829003.581,GW,,,887.66327,2250.0,2375.0,,,
88778.561,80570,52000,273.0,8.2,637.486,1133200.759,829004.84,GW,,,887.78561,2250.0,2375.0,,,
88790.839,80580,52000,273.0,8.2,637.624,1133188.749,829007.056,GW,,,887.90839,2250.0,2375.0,,,
88803.091,80590,52000,273.0,8.2,637.042,1133177.017,829010.373,GW,,,888.03091,2250.0,2376.0,,,
88815.342,80600,52000,273.0,8.2,637.516,1133165.231,829013.542,GW,,,888.1534200000001,2250.0,2376.0,,,
88827.611,80610,52000,273.0,8.2,637.955,1133153.419,829016.673,GW,,,888.27611,2250.0,2376.0,,,
88839.845,80620,52000,273.0,8.2,638.088,1133141.585,829019.617,GW,,,888.39845,2250.0,2376.0,,,
88844.95,80630,52000,273.0,8.2,638.105,1133136.628,829020.776,GW,,,888.4495,2250.0,2377.0,,,
88856.765,80640,52000,273.0,8.2,638.078,1133125.112,829023.248,GW,,,888.56765,2250.0,2377.0,,,
88868.957,80650,52000,273.0,8.2,638.073,1133113.246,829025.881,GW,,,888.68957,2250.0,2377.0,,,
88881.22,80660,52000,273.0,8.2,638.637,1133101.366,829028.649,GW,,,888.8122,2250.0,2377.0,,,
88893.426,80670,52000,273.0,8.2,639.311,1133089.569,829031.507,GW,,,888.9342600000001,2250.0,2378.0,,,
88905.69,80680,52000,273.0,8.2,639.774,1133077.72,829034.478,GW,,,889.0569,2250.0,2378.0,,,
88917.921,80690,52000,273.0,8.2,641.457,1133066.035,829037.49,GW,,,889.17921,2250.0,2378.0,,,
88929.608,80700,52000,273.0,8.2,642.958,1133054.857,829040.375,GW,,,889.29608,2250.0,2378.0,,,
88941.837,80710,52000,273.0,8.2,643.552,1133043.045,829043.295,GW,,,889.41837,2250.0,2379.0,,,
88946.1,80720,52000,273.0,8.2,643.427,1133038.911,829044.272,GW,,,889.461,2250.0,2379.0,,,
88957.89,80730,52000,273.0,8.2,645.423,1133027.724,829046.887,GW,,,889.5789,2250.0,2379.0,,,
88963.147,80740,52000,273.0,8.2,647.166,1133022.915,829048.013,GW,,,889.6314699999999,2250.0,2379.0,,,
88975.442,80750,52000,273.0,8.2,650.437,1133011.432,829050.472,GW,,,889.75442,2250.0,2379.0,,,
88976.862,80760,52000,273.0,8.2,650.501,1133010.039,829050.713,GW,,,889.7686199999999,2250.0,2380.0,,,
88983.317,80770,52000,273.0,8.2,650.282,1133003.647,829051.06,GW,,,889.83317,2250.0,2380.0,,,
88990.301,80780,52000,273.0,8.2,649.255,1132996.806,829050.372,GW,,,889.9030100000001,2250.0,2380.0,,,
89002.564,80790,52000,273.0,8.2,646.229,1132985.195,829048.018,GW,,,890.02564,2250.0,2380.0,,,
89014.813,80800,52000,273.0,8.2,643.483,1132973.517,829045.726,GW,,,890.1481299999999,2250.0,2380.0,,,
89027.073,80810,52000,273.0,8.2,641.593,1132961.643,829043.505,GW,,,890.2707300000001,2250.0,2380.0,,,
89039.325,80820,52000,273.0,8.2,639.831,1132949.795,829041.11,GW,,,890.39325,2250.0,2380.0,,,
89050.807,80830,52000,273.0,8.2,638.56,1132938.695,829038.627,GW,,,890.50807,2250.0,2380.0,,,
89062.563,80840,52000,273.0,8.2,637.767,1132927.316,829035.93,GW,,,890.62563,2250.0,2380.0,,,
89074.096,80850,52000,273.0,8.2,637.741,1132916.12,829033.328,GW,,,890.7409600000001,2250.0,2379.0,,,
89086.356,80860,52000,273.0,8.2,637.813,1132904.104,829031.124,GW,,,890.86356,2250.0,2379.0,,,
89098.574,80870,52000,273.0,8.2,637.508,1132891.979,829030.108,GW,,,890.98574,2250.0,2379.0,,,
89110.09,80880,52000,273.0,8.2,636.781,1132880.535,829030.017,GW,,,891.1008999999999,2250.0,2379.0,,,
89120.632,80890,52000,273.0,8.2,635.66,1132870.106,829030.686,GW,,,891.20632,2250.0,2379.0,,,
89124.624,80900,52000,273.0,8.2,635.295,1132866.143,829030.798,GW,,,891.24624,2250.0,2379.0,,,
89136.671,80910,52000,273.0,8.2,634.997,1132854.569,829028.349,GW,,,891.36671,2250.0,2378.0,,,
89148.717,80920,52000,273.0,8.2,637.065,1132845.746,829020.753,GW,,,891.48717,2250.0,2378.0,,,
89160.743,80930,52000,273.0,8.2,640.447,1132841.196,829010.348,GW,,,891.60743,2250.0,2378.0,,,
89163.454,80940,52000,273.0,8.2,641.317,1132840.606,829007.859,GW,,,891.63454,2250.0,2378.0,,,
89175.495,80950,52000,273.0,8.2,645.195,1132839.289,828996.632,GW,,,891.75495,2250.0,2377.0,,,
89187.524,80960,52000,273.0,8.2,649.671,1132839.743,828985.529,GW,,,891.8752400000001,2250.0,2377.0,,,
89199.587,80970,52000,273.0,8.2,654.328,1132841.442,828974.607,GW,,,891.99587,2250.0,2377.0,,,
89211.677,80980,52000,273.0,8.2,656.734,1132845.713,828963.689,GW,,,892.11677,2250.0,2376.0,,,
89214.088,80990,52000,273.0,8.2,656.917,1132846.804,828961.556,GW,,,892.14088,2250.0,2376.0,,,
89226.142,81000,52000,273.0,8.2,656.987,1132850.9,828950.301,GW,,,892.26142,2250.0,2376.0,,,
89238.174,81010,52000,273.0,8.2,656.675,1132854.302,828938.801,GW,,,892.38174,2250.0,2376.0,,,
89250.227,81020,52000,273.0,8.2,657.385,1132856.778,828927.101,GW,,,892.50227,2250.0,2375.0,,,
89262.299,81030,52000,273.0,8.2,660.892,1132856.057,828915.804,GW,,,892.62299,2250.0,2375.0,,,
89274.354,81040,52000,273.0,8.2,667.023,1132852.36,828906.282,GW,,,892.74354,2250.0,2375.0,,,
89286.383,81050,52000,273.0,8.2,674.089,1132847.335,828897.997,GW,,,892.86383,2250.0,2375.0,,,
89298.413,81060,52000,273.0,8.2,681.444,1132842.46,828889.887,GW,,,892.98413,2250.0,2374.0,,,
89310.45,81070,52000,273.0,8.2,689.314,1132837.757,828882.139,GW,,,893.1044999999999,2250.0,2374.0,,,
89322.497,81080,52000,273.0,8.2,696.971,1132832.949,828874.233,GW,,,893.22497,2250.0,2374.0,,,
89334.552,81090,52000,273.0,8.2,704.275,1132827.959,828866.097,GW,,,893.34552,2250.0,2373.0,,,
89346.624,81100,52000,273.0,8.2,708.907,1132822.128,828856.763,GW,,,893.46624,2250.0,2373.0,,,
89356.251,81110,52000,273.0,8.2,711.191,1132817.19,828848.857,GW,,,893.5625100000001,2250.0,2373.0,,,
89368.314,81120,52000,273.0,8.2,712.645,1132811.165,828838.596,GW,,,893.68314,2250.0,2373.0,,,
89380.361,81130,52000,273.0,8.2,712.772,1132805.288,828828.124,GW,,,893.80361,2250.0,2372.0,,,
89392.415,81140,52000,273.0,8.2,712.729,1132799.422,828817.636,GW,,,893.9241499999999,2250.0,2372.0,,,
89404.462,81150,52000,273.0,8.2,712.604,1132793.425,828807.23,GW,,,894.04462,2250.0,2372.0,,,
89407.771,81160,52000,273.0,8.2,712.566,1132791.752,828804.387,GW,,,894.0777099999999,2250.0,2372.0,,,
89419.817,81170,52000,273.0,8.2,712.426,1132785.176,828794.347,GW,,,894.19817,2250.0,2371.0,,,
89431.906,81180,52000,273.0,8.2,712.483,1132776.073,828786.677,GW,,,894.31906,2250.0,2371.0,,,
89441.269,81190,52000,273.0,8.2,712.841,1132767.854,828782.266,GW,,,894.41269,2250.0,2371.0,,,
89453.315,81200,52000,273.0,8.2,713.086,1132757.32,828776.506,GW,,,894.53315,2250.0,2371.0,,,
89465.352,81210,52000,273.0,8.2,712.829,1132746.836,828770.679,GW,,,894.65352,2250.0,2371.0,,,
89477.407,81220,52000,273.0,8.2,712.629,1132736.344,828764.823,GW,,,894.77407,2250.0,2372.0,,,
89489.471,81230,52000,273.0,8.2,713.259,1132725.891,828758.914,GW,,,894.89471,2250.0,2372.0,,,
89501.512,81240,52000,273.0,8.2,714.253,1132715.464,828753.05,GW,,,895.01512,2250.0,2372.0,,,
89513.555,81250,52000,273.0,8.2,715.354,1132705.008,828747.256,GW,,,895.13555,2250.0,2373.0,,,
89525.618,81260,52000,273.0,8.2,716.694,1132696.199,828739.355,GW,,,895.25618,2250.0,2373.0,,,
89533.681,81270,52000,273.0,8.2,717.49,1132691.105,828733.192,GW,,,895.33681,2250.0,2373.0,,,
89545.71,81280,52000,273.0,8.2,717.534,1132684.114,828723.476,GW,,,895.4571000000001,2250.0,2373.0,,,
89557.774,81290,52000,273.0,8.2,716.797,1132677.509,828713.45,GW,,,895.5777400000001,2250.0,2374.0,,,
89569.837,81300,52000,273.0,8.2,716.363,1132670.771,828703.502,GW,,,895.69837,2250.0,2374.0,,,
89573.821,81310,52000,273.0,8.2,716.378,1132668.507,828700.239,GW,,,895.73821,2250.0,2374.0,,,
89585.885,81320,52000,273.0,8.2,716.488,1132660.406,828691.435,GW,,,895.85885,2250.0,2374.0,,,
89597.966,81330,52000,273.0,8.2,716.891,1132649.935,828685.741,GW,,,895.97966,2250.0,2375.0,,,
89610.012,81340,52000,273.0,8.2,717.199,1132638.445,828682.265,GW,,,896.1001200000001,2250.0,2375.0,,,
89622.076,81350,52000,273.0,8.2,717.781,1132626.93,828678.838,GW,,,896.22076,2250.0,2375.0,,,
89634.13,81360,52000,273.0,8.2,718.359,1132615.441,828675.374,GW,,,896.3413,2250.0,2376.0,,,
89646.186,81370,52000,273.0,8.2,719.235,1132604.013,828671.761,GW,,,896.46186,2250.0,2376.0,,,
89658.223,81380,52000,273.0,8.2,719.542,1132592.657,828667.901,GW,,,896.58223,2250.0,2376.0,,,
89670.239,81390,52000,273.0,8.2,719.719,1132581.353,828663.936,GW,,,896.70239,2250.0,2376.0,,,
89682.29,81400,52000,273.0,8.2,719.851,1132570.532,828658.844,GW,,,896.8228999999999,2250.0,2377.0,,,
89694.328,81410,52000,273.0,8.2,720.099,1132561.718,828650.852,GW,,,896.94328,2250.0,2377.0,,,
89706.375,81420,52000,273.0,8.2,720.667,1132554.67,828641.144,GW,,,897.06375,2250.0,2377.0,,,
89718.43,81430,52000,273.0,8.2,721.17,1132547.604,828631.436,GW,,,897.1842999999999,2250.0,2378.0,,,
89730.493,81440,52000,273.0,8.2,721.465,1132540.569,828621.689,GW,,,897.30493,2250.0,2378.0,,,
89742.565,81450,52000,273.0,8.2,721.26,1132533.575,828611.896,GW,,,897.42565,2250.0,2378.0,,,
89754.62,81460,52000,273.0,8.2,721.977,1132527.03,828601.854,GW,,,897.5462,2250.0,2379.0,,,
89766.658,81470,52000,273.0,8.2,723.768,1132522.375,828591.017,GW,,,897.66658,2250.0,2379.0,,,
89778.713,81480,52000,273.0,8.2,726.468,1132519.209,828579.747,GW,,,897.78713,2250.0,2379.0,,,
89790.751,81490,52000,273.0,8.2,728.863,1132516.118,828568.406,GW,,,897.90751,2250.0,2379.0,,,
89802.78,81500,52000,273.0,8.2,730.122,1132513.095,828556.879,GW,,,898.0278,2250.0,2380.0,,,
89814.835,81510,52000,273.0,8.2,731.274,1132510.128,828545.292,GW,,,898.14835,2250.0,2380.0,,,
89826.907,81520,52000,273.0,8.2,733.771,1132506.17,828534.251,GW,,,898.26907,2250.0,2380.0,,,
89839.003,81530,52000,273.0,8.2,737.119,1132499.173,828525.236,GW,,,898.39003,2250.0,2381.0,,,
89851.051,81540,52000,273.0,8.2,740.145,1132490.289,828517.744,GW,,,898.5105100000001,2250.0,2381.0,,,
89863.098,81550,52000,273.0,8.2,742.466,1132481.864,828509.524,GW,,,898.63098,2250.0,2381.0,,,
89875.153,81560,52000,273.0,8.2,744.976,1132473.747,828501.03,GW,,,898.75153,2250.0,2382.0,,,
89887.198,81570,52000,273.0,8.2,747.129,1132465.654,828492.425,GW,,,898.87198,2250.0,2382.0,,,
89899.229,81580,52000,273.0,8.2,748.968,1132457.532,828483.797,GW,,,898.99229,2250.0,2382.0,,,
89911.283,81590,52000,273.0,8.2,750.625,1132450.119,828474.543,GW,,,899.1128299999999,2250.0,2383.0,,,
89923.332,81600,52000,273.0,8.2,752.227,1132444.074,828464.294,GW,,,899.2333199999999,2250.0,2383.0,,,
89935.409,81610,52000,273.0,8.2,754.042,1132436.771,828454.941,GW,,,899.35409,2250.0,2383.0,,,
89947.465,81620,52000,273.0,8.2,756.044,1132428.628,828446.334,GW,,,899.47465,2250.0,2383.0,,,
89959.512,81630,52000,273.0,8.2,757.541,1132420.618,828437.516,GW,,,899.5951200000001,2250.0,2384.0,,,
89966.6,81640,52000,273.0,8.2,758.336,1132416.041,828432.193,GW,,,899.666,2250.0,2384.0,,,
89978.646,81650,52000,273.0,8.2,759.651,1132408.214,828423.183,GW,,,899.7864599999999,2250.0,2384.0,,,
89990.718,81660,52000,273.0,8.2,761.48,1132400.391,828414.222,GW,,,899.9071799999999,2250.0,2385.0,,,
90002.756,81670,52000,273.0,8.2,763.331,1132392.567,828405.316,GW,,,900.02756,2250.0,2384.0,,,
90014.811,81680,52000,273.0,8.2,765.346,1132384.82,828396.36,GW,,,900.14811,2250.0,2380.0,,,
90019.841,81690,52000,273.0,8.2,766.353,1132381.617,828392.636,GW,,,900.19841,2250.0,2378.0,,,
90031.876,81700,52000,273.0,8.2,769.276,1132374.597,828383.396,GW,,,900.31876,2250.0,2374.0,,,
90043.939,81710,52000,273.0,8.2,772.817,1132369.696,828373.067,GW,,,900.43939,2250.0,2370.0,,,
90055.978,81720,52000,273.0,8.2,776.225,1132367.809,828361.776,GW,,,900.55978,2250.0,2366.0,,,
90068.015,81730,52000,273.0,8.2,779.456,1132367.107,828350.243,GW,,,900.68015,2250.0,2362.0,,,
90074.983,81740,52000,273.0,8.2,781.284,1132366.805,828343.548,GW,,,900.74983,2250.0,2359.0,,,
90087.03,81750,52000,273.0,8.2,783.724,1132366.26,828331.816,GW,,,900.8703,2250.0,2355.0,,,
90099.085,81760,52000,273.0,8.2,785.277,1132365.67,828319.914,GW,,,900.99085,2250.0,2352.0,,,
90111.116,81770,52000,273.0,8.2,786.929,1132365.005,828308.055,GW,,,901.1111599999999,2250.0,2351.0,,,
90123.16,81780,52000,273.0,8.2,788.325,1132364.309,828296.151,GW,,,901.2316000000001,2250.0,2352.0,,,
90135.207,81790,52000,273.0,8.2,789.46,1132363.676,828284.214,GW,,,901.3520699999999,2250.0,2354.0,,,
90147.281,81800,52000,273.0,8.2,791.468,1132362.016,828272.506,GW,,,901.47281,2250.0,2355.0,,,
90159.349,81810,52000,273.0,8.2,794.873,1132359.815,828261.185,GW,,,901.59349,2250.0,2356.0,,,
90171.392,81820,52000,273.0,8.2,798.084,1132357.176,828249.936,GW,,,901.71392,2250.0,2357.0,,,
90183.452,81830,52000,273.0,8.2,800.71,1132354.017,828238.639,GW,,,901.83452,2250.0,2358.0,,,
90195.507,81840,52000,273.0,8.2,803.855,1132350.671,828227.548,GW,,,901.95507,2250.0,2359.0,,,
90207.562,81850,52000,273.0,8.2,807.847,1132347.132,828216.787,GW,,,902.0756200000001,2250.0,2361.0,,,
90219.6,81860,52000,273.0,8.2,812.365,1132343.58,828206.255,GW,,,902.196,2250.0,2362.0,,,
90231.646,81870,52000,273.0,8.2,816.178,1132339.9,828195.489,GW,,,902.3164599999999,2250.0,2363.0,,,
90243.573,81880,52000,273.0,8.2,818.475,1132336.104,828184.482,GW,,,902.43573,2250.0,2364.0,,,
90254.234,81890,52000,273.0,8.2,819.339,1132330.501,828175.577,GW,,,902.54234,2250.0,2365.0,,,
90266.315,81900,52000,273.0,8.2,820.12,1132322.027,828167.085,GW,,,902.66315,2250.0,2366.0,,,
90278.387,81910,52000,273.0,8.2,820.735,1132311.814,828160.974,GW,,,902.78387,2250.0,2367.0,,,
90290.457,81920,52000,273.0,8.2,820.278,1132300.064,828158.629,GW,,,902.9045699999999,2250.0,2369.0,,,
90302.514,81930,52000,273.0,8.2,819.561,1132288.094,828157.888,GW,,,903.02514,2250.0,2370.0,,,
90314.582,81940,52000,273.0,8.2,819.977,1132276.139,828158.834,GW,,,903.14582,2250.0,2371.0,,,
90326.658,81950,52000,273.0,8.2,820.979,1132264.241,828160.353,GW,,,903.26658,2250.0,2372.0,,,
90338.722,81960,52000,273.0,8.2,822.865,1132252.458,828161.786,GW,,,903.38722,2250.0,2373.0,,,
90350.794,81970,52000,273.0,8.2,826.031,1132240.932,828163.046,GW,,,903.50794,2250.0,2374.0,,,
90362.849,81980,52000,273.0,8.2,829.828,1132229.592,828164.225,GW,,,903.62849,2250.0,2374.0,,,
